Timestamp,tech_id,Form Factor
07/22/22 9:30 AM,CesarP,Space-saving
07/22/22 10:02 AM,CesarP,Space-saving
07/22/22 10:15 AM,CesarP,Space-saving
07/22/22 10:29 AM,CesarP,Space-saving
07/22/22 10:37 AM,CesarP,Space-saving
07/22/22 10:47 AM,CesarP,Space-saving
07/22/22 10:56 AM,CesarP,Space-saving
07/22/22 11:31 AM,CesarP,Space-saving
07/22/22 12:15 PM,CesarP,Space-saving
07/22/22 12:44 PM,CesarP,Space-saving
07/22/22 12:55 PM,JeannetteF,Space-saving
07/22/22 1:02 PM,CesarP,Space-saving
07/22/22 2:40 PM,CesarP,Space-saving
07/22/22 3:35 PM,JeannetteF,Space-saving
07/22/22 3:44 PM,JeannetteF,Space-saving
07/22/22 4:43 PM,JeannetteF,Space-saving
07/22/22 4:53 PM,JeannetteF,Space-saving
07/26/22 9:42 AM,KristianV,Notebook
07/26/22 10:23 AM,KristianV,Notebook
07/26/22 11:37 AM,KristianV,Notebook
07/26/22 11:48 AM,KristianV,Notebook
07/26/22 12:24 PM,KristianV,Notebook
07/28/22 9:04 AM,KristianV,Notebook
07/28/22 9:45 AM,KristianV,Laptop
07/28/22 10:22 AM,JeannetteF,Space-saving
07/28/22 10:29 AM,JeannetteF,Space-saving
07/28/22 10:47 AM,JeannetteF,Space-saving
07/28/22 11:36 AM,JeannetteF,Space-saving
07/28/22 11:45 AM,JeannetteF,Space-saving
07/28/22 11:46 AM,KristianV,Notebook
07/28/22 11:53 AM,JeannetteF,Space-saving
07/28/22 12:07 PM,KristianV,Laptop
07/28/22 12:26 PM,JeannetteF,Space-saving
07/28/22 12:36 PM,KristianV,Laptop
07/28/22 12:36 PM,JeannetteF,Space-saving
07/28/22 12:50 PM,JeannetteF,Space-saving
07/28/22 1:55 PM,JeannetteF,Space-saving
07/28/22 2:19 PM,KristianV,Notebook
07/28/22 2:32 PM,JeannetteF,Space-saving
07/28/22 2:37 PM,JeannetteF,Space-saving
07/28/22 2:44 PM,JeannetteF,Space-saving
07/28/22 2:50 PM,KristianV,Notebook
07/28/22 3:04 PM,KristianV,Notebook
07/28/22 4:28 PM,JeannetteF,Space-saving
07/29/22 10:09 AM,JeannetteF,Space-saving
07/29/22 10:28 AM,JeannetteF,Space-saving
07/29/22 10:46 AM,JeannetteF,Space-saving
07/29/22 11:17 AM,JeannetteF,Space-saving
07/29/22 11:40 AM,JeannetteF,Space-saving
07/29/22 2:38 PM,JeannetteF,Space-saving
07/29/22 3:07 PM,JeannetteF,Space-saving
07/29/22 3:19 PM,JeannetteF,Space-saving
07/29/22 3:24 PM,JeannetteF,Space-saving
07/29/22 3:31 PM,JeannetteF,Space-saving
07/29/22 3:43 PM,JeannetteF,Space-saving
07/29/22 4:20 PM,JeannetteF,Space-saving
07/29/22 4:27 PM,JeannetteF,Space-saving
07/29/22 4:47 PM,JeannetteF,Space-saving
07/29/22 4:52 PM,JeannetteF,Space-saving
08/01/22 12:26 PM,JeannetteF,Space-saving
08/01/22 12:41 PM,JeannetteF,Space-saving
08/01/22 12:58 PM,JeannetteF,Space-saving
08/01/22 2:06 PM,JeannetteF,Space-saving
08/03/22 10:03 AM,CesarP,Notebook
08/03/22 10:23 AM,CesarP,Notebook
08/03/22 10:43 AM,CesarP,Notebook
08/03/22 10:52 AM,CesarP,Notebook
08/03/22 10:53 AM,JenniferR,Desktop
08/03/22 10:58 AM,CesarP,Notebook
08/03/22 11:00 AM,JenniferR,Desktop
08/03/22 11:06 AM,JenniferR,Desktop
08/03/22 11:29 AM,CesarP,Notebook
08/03/22 11:32 AM,JenniferR,Desktop
08/03/22 11:38 AM,CesarP,Notebook
08/03/22 11:39 AM,JenniferR,Desktop
08/03/22 11:47 AM,JenniferR,Desktop
08/03/22 11:52 AM,JenniferR,Desktop
08/03/22 11:57 AM,JenniferR,Desktop
08/03/22 11:57 AM,CesarP,Notebook
08/03/22 12:08 PM,CesarP,Notebook
08/03/22 12:12 PM,JenniferR,Desktop
08/03/22 12:20 PM,CesarP,Notebook
08/03/22 12:25 PM,JenniferR,Desktop
08/03/22 12:26 PM,CesarP,Notebook
08/03/22 12:39 PM,CesarP,Desktop
08/03/22 12:44 PM,JenniferR,Desktop
08/03/22 1:11 PM,CesarP,Desktop
08/03/22 2:17 PM,JenniferR,Low Profile Desktop
08/03/22 2:20 PM,JenniferR,Low Profile Desktop
08/03/22 2:27 PM,JenniferR,Low Profile Desktop
08/03/22 2:35 PM,JenniferR,Low Profile Desktop
08/03/22 2:39 PM,JenniferR,Low Profile Desktop
08/03/22 2:43 PM,JenniferR,Low Profile Desktop
08/03/22 2:47 PM,JenniferR,Low Profile Desktop
08/03/22 2:51 PM,JenniferR,Low Profile Desktop
08/03/22 2:57 PM,JenniferR,Low Profile Desktop
08/03/22 3:05 PM,JenniferR,Low Profile Desktop
08/03/22 3:10 PM,JeannetteF,Desktop
08/03/22 3:11 PM,JenniferR,Low Profile Desktop
08/03/22 3:16 PM,JenniferR,Low Profile Desktop
08/03/22 3:20 PM,JenniferR,Low Profile Desktop
08/03/22 3:27 PM,JenniferR,Low Profile Desktop
08/03/22 3:31 PM,JenniferR,Low Profile Desktop
08/03/22 3:35 PM,JeannetteF,Low Profile Desktop
08/03/22 3:41 PM,JenniferR,Low Profile Desktop
08/03/22 4:09 PM,JenniferR,Low Profile Desktop
08/03/22 4:37 PM,JenniferR,Low Profile Desktop
08/03/22 4:38 PM,JeannetteF,Desktop
08/03/22 4:41 PM,JenniferR,Low Profile Desktop
08/03/22 4:46 PM,JenniferR,Low Profile Desktop
08/03/22 4:50 PM,JenniferR,Low Profile Desktop
08/03/22 4:51 PM,JenniferR,Low Profile Desktop
08/03/22 4:56 PM,JenniferR,Low Profile Desktop
08/03/22 4:56 PM,JeannetteF,Desktop
08/03/22 5:01 PM,JenniferR,Low Profile Desktop
08/03/22 5:05 PM,JenniferR,Low Profile Desktop
08/03/22 5:09 PM,JenniferR,Low Profile Desktop
08/03/22 5:13 PM,JenniferR,Low Profile Desktop
08/04/22 10:00 AM,JenniferR,Low Profile Desktop
08/04/22 10:05 AM,JenniferR,Low Profile Desktop
08/04/22 10:12 AM,JenniferR,Low Profile Desktop
08/04/22 10:17 AM,JenniferR,Low Profile Desktop
08/04/22 10:23 AM,JenniferR,Low Profile Desktop
08/04/22 10:28 AM,JenniferR,Low Profile Desktop
08/04/22 10:33 AM,JenniferR,Low Profile Desktop
08/04/22 10:38 AM,JenniferR,Low Profile Desktop
08/04/22 10:43 AM,JenniferR,Low Profile Desktop
08/04/22 10:48 AM,CesarP,Desktop
08/04/22 10:49 AM,JenniferR,Low Profile Desktop
08/04/22 10:53 AM,JenniferR,Low Profile Desktop
08/04/22 11:05 AM,JenniferR,Low Profile Desktop
08/04/22 11:09 AM,JenniferR,Low Profile Desktop
08/04/22 11:16 AM,CesarP,Notebook
08/04/22 11:30 AM,CesarP,Notebook
08/04/22 11:40 AM,CesarP,Notebook
08/04/22 11:43 AM,JenniferR,Low Profile Desktop
08/04/22 11:48 AM,JenniferR,Low Profile Desktop
08/04/22 11:49 AM,CesarP,Notebook
08/04/22 11:53 AM,JenniferR,Low Profile Desktop
08/04/22 11:56 AM,CesarP,Notebook
08/04/22 12:01 PM,JenniferR,Low Profile Desktop
08/04/22 12:02 PM,CesarP,Notebook
08/04/22 12:06 PM,JenniferR,Low Profile Desktop
08/04/22 12:11 PM,JenniferR,Low Profile Desktop
08/04/22 12:15 PM,CesarP,Notebook
08/04/22 12:16 PM,JenniferR,Low Profile Desktop
08/04/22 12:21 PM,CesarP,Notebook
08/04/22 12:22 PM,JenniferR,Low Profile Desktop
08/04/22 12:26 PM,JenniferR,Low Profile Desktop
08/04/22 12:29 PM,CesarP,Notebook
08/04/22 12:32 PM,JenniferR,Low Profile Desktop
08/04/22 12:37 PM,JenniferR,Low Profile Desktop
08/04/22 12:40 PM,CesarP,Notebook
08/04/22 12:40 PM,JenniferR,Low Profile Desktop
08/04/22 12:45 PM,CesarP,Notebook
08/04/22 12:47 PM,JenniferR,Low Profile Desktop
08/04/22 12:51 PM,JenniferR,Low Profile Desktop
08/04/22 12:55 PM,JenniferR,Low Profile Desktop
08/04/22 12:56 PM,CesarP,Notebook
08/04/22 1:51 PM,CesarP,Notebook
08/04/22 1:54 PM,JenniferR,Low Profile Desktop
08/04/22 1:58 PM,CesarP,Notebook
08/04/22 2:01 PM,JenniferR,Low Profile Desktop
08/04/22 2:04 PM,CesarP,Notebook
08/04/22 2:05 PM,JenniferR,Low Profile Desktop
08/04/22 2:10 PM,JenniferR,Low Profile Desktop
08/04/22 2:13 PM,CesarP,Notebook
08/04/22 2:15 PM,JenniferR,Low Profile Desktop
08/04/22 2:22 PM,CesarP,Notebook
08/04/22 2:23 PM,JenniferR,Low Profile Desktop
08/04/22 2:27 PM,JenniferR,Low Profile Desktop
08/04/22 2:27 PM,CesarP,Notebook
08/04/22 2:28 PM,JenniferR,Low Profile Desktop
08/04/22 2:33 PM,CesarP,Notebook
08/04/22 2:33 PM,JenniferR,Low Profile Desktop
08/04/22 2:38 PM,JenniferR,Low Profile Desktop
08/04/22 2:40 PM,CesarP,Notebook
08/04/22 2:51 PM,JenniferR,Low Profile Desktop
08/04/22 2:55 PM,JenniferR,Low Profile Desktop
08/04/22 3:07 PM,CesarP,Notebook
08/04/22 3:08 PM,JenniferR,Low Profile Desktop
08/04/22 3:15 PM,CesarP,Notebook
08/04/22 3:19 PM,JenniferR,Low Profile Desktop
08/04/22 3:26 PM,CesarP,Notebook
08/04/22 3:29 PM,JenniferR,Low Profile Desktop
08/04/22 3:31 PM,JenniferR,Low Profile Desktop
08/04/22 3:33 PM,CesarP,Notebook
08/04/22 3:36 PM,JenniferR,Low Profile Desktop
08/04/22 3:42 PM,CesarP,Notebook
08/04/22 3:45 PM,JenniferR,Low Profile Desktop
08/04/22 3:50 PM,CesarP,Notebook
08/04/22 3:54 PM,JenniferR,Low Profile Desktop
08/04/22 3:59 PM,CesarP,Notebook
08/04/22 4:06 PM,JenniferR,Low Profile Desktop
08/04/22 4:20 PM,CesarP,Notebook
08/04/22 4:36 PM,JenniferR,Low Profile Desktop
08/04/22 4:40 PM,JenniferR,Low Profile Desktop
08/04/22 4:42 PM,CesarP,Notebook
08/04/22 4:47 PM,JenniferR,Low Profile Desktop
08/04/22 4:51 PM,JenniferR,Low Profile Desktop
08/05/22 10:01 AM,JeannetteF,Low Profile Desktop
08/05/22 11:36 AM,JeannetteF,Desktop
08/05/22 11:56 AM,JeannetteF,Desktop
08/05/22 12:18 PM,JeannetteF,Tower
08/05/22 2:22 PM,JeannetteF,Space-saving
08/05/22 2:28 PM,JeannetteF,Space-saving
08/05/22 2:34 PM,JeannetteF,Space-saving
08/05/22 3:00 PM,JeannetteF,Space-saving
08/05/22 3:04 PM,JeannetteF,Space-saving
08/05/22 3:14 PM,JeannetteF,Desktop
08/05/22 3:58 PM,JeannetteF,Low Profile Desktop
08/05/22 4:59 PM,JeannetteF,Mini Tower
08/05/22 5:07 PM,JeannetteF,Lunch Box
08/08/22 10:15 AM,KristianV,Desktop
08/08/22 11:39 AM,KristianV,Low Profile Desktop
08/08/22 11:57 AM,KristianV,Low Profile Desktop
08/08/22 12:05 PM,KristianV,Low Profile Desktop
08/08/22 12:14 PM,KristianV,Low Profile Desktop
08/08/22 12:22 PM,KristianV,Low Profile Desktop
08/08/22 12:28 PM,KristianV,Low Profile Desktop
08/08/22 12:33 PM,CesarP,Laptop
08/08/22 12:37 PM,CesarP,Laptop
08/08/22 12:51 PM,CesarP,Laptop
08/08/22 12:52 PM,CesarP,Laptop
08/08/22 12:59 PM,KristianV,Low Profile Desktop
08/08/22 2:03 PM,CesarP,Laptop
08/08/22 2:08 PM,KristianV,Low Profile Desktop
08/08/22 2:16 PM,KristianV,Low Profile Desktop
08/08/22 2:17 PM,CesarP,Laptop
08/08/22 2:22 PM,CesarP,Laptop
08/08/22 2:29 PM,CesarP,Laptop
08/08/22 2:31 PM,KristianV,Low Profile Desktop
08/08/22 2:32 PM,CesarP,Laptop
08/08/22 2:44 PM,KristianV,Low Profile Desktop
08/08/22 2:49 PM,CesarP,Laptop
08/08/22 2:50 PM,KristianV,Low Profile Desktop
08/08/22 3:02 PM,CesarP,Laptop
08/08/22 3:03 PM,KristianV,Low Profile Desktop
08/08/22 3:11 PM,KristianV,Low Profile Desktop
08/08/22 3:16 PM,CesarP,Laptop
08/08/22 3:22 PM,CesarP,Laptop
08/08/22 3:33 PM,CesarP,Laptop
08/08/22 3:35 PM,CesarP,Laptop
08/08/22 3:40 PM,KristianV,Desktop
08/08/22 4:22 PM,KristianV,Mini Tower
08/08/22 4:35 PM,KristianV,Mini Tower
08/08/22 4:35 PM,CesarP,Laptop
08/08/22 4:42 PM,CesarP,Notebook
08/08/22 4:51 PM,KristianV,Server
08/09/22 9:25 AM,KristianV,Server
08/09/22 9:47 AM,JeannetteF,Lunch Box
08/09/22 10:01 AM,JeannetteF,Lunch Box
08/09/22 10:04 AM,KristianV,Server
08/09/22 10:13 AM,JeannetteF,Lunch Box
08/09/22 10:26 AM,KristianV,Server
08/09/22 10:43 AM,JeannetteF,Lunch Box
08/09/22 10:51 AM,KristianV,Server
08/09/22 11:03 AM,JeannetteF,Lunch Box
08/09/22 11:28 AM,KristianV,Server
08/09/22 11:36 AM,JeannetteF,Desktop
08/09/22 11:58 AM,JeannetteF,Mini Tower
08/09/22 12:06 PM,JeannetteF,Mini Tower
08/09/22 12:10 PM,JeannetteF,Space-saving
08/09/22 12:16 PM,JeannetteF,Lunch Box
08/09/22 12:31 PM,JeannetteF,Desktop
08/09/22 12:36 PM,JeannetteF,Desktop
08/09/22 12:39 PM,JeannetteF,Desktop
08/09/22 12:46 PM,JeannetteF,Desktop
08/09/22 12:56 PM,JeannetteF,Desktop
08/09/22 1:00 PM,JeannetteF,Desktop
08/09/22 2:11 PM,JeannetteF,Desktop
08/09/22 2:26 PM,JeannetteF,Desktop
08/09/22 2:32 PM,JeannetteF,Desktop
08/09/22 2:34 PM,KristianV,Desktop
08/09/22 2:36 PM,JeannetteF,Desktop
08/09/22 2:43 PM,KristianV,Tower
08/09/22 3:04 PM,JeannetteF,Space-saving
08/09/22 3:10 PM,KristianV,Desktop
08/09/22 3:12 PM,JeannetteF,Space-saving
08/09/22 3:16 PM,JeannetteF,Space-saving
08/09/22 3:17 PM,KristianV,Desktop
08/09/22 3:23 PM,JeannetteF,Desktop
08/09/22 3:25 PM,KristianV,Desktop
08/09/22 3:29 PM,JeannetteF,Desktop
08/09/22 3:35 PM,JeannetteF,Desktop
08/09/22 3:39 PM,KristianV,Desktop
08/09/22 3:42 PM,JeannetteF,Desktop
08/09/22 3:44 PM,KristianV,Desktop
08/09/22 3:48 PM,JeannetteF,Space-saving
08/09/22 3:49 PM,KristianV,Desktop
08/09/22 3:51 PM,JeannetteF,Desktop
08/09/22 3:56 PM,JeannetteF,Space-saving
08/09/22 3:57 PM,KristianV,Desktop
08/09/22 4:00 PM,JeannetteF,Desktop
08/09/22 4:06 PM,JeannetteF,Desktop
08/09/22 4:10 PM,JeannetteF,Desktop
08/09/22 4:14 PM,JeannetteF,Desktop
08/09/22 4:28 PM,KristianV,Desktop
08/09/22 4:33 PM,KristianV,Desktop
08/09/22 4:39 PM,KristianV,Desktop
08/09/22 4:43 PM,KristianV,Desktop
08/09/22 4:55 PM,JeannetteF,Space-saving
08/10/22 9:13 AM,KristianV,Desktop
08/10/22 9:18 AM,KristianV,Desktop
08/10/22 9:19 AM,JeannetteF,Space-saving
08/10/22 9:22 AM,KristianV,Desktop
08/10/22 9:32 AM,CesarP,Laptop
08/10/22 9:44 AM,CesarP,Notebook
08/10/22 11:16 AM,CesarP,Notebook
08/10/22 11:16 AM,KristianV,Desktop
08/10/22 11:27 AM,JeannetteF,Desktop
08/10/22 11:31 AM,KristianV,Desktop
08/10/22 11:33 AM,CesarP,Notebook
08/10/22 11:38 AM,JeannetteF,Space-saving
08/10/22 11:39 AM,KristianV,Space-saving
08/10/22 11:48 AM,KristianV,Desktop
08/10/22 11:53 AM,KristianV,Desktop
08/10/22 11:58 AM,JeannetteF,Desktop
08/10/22 12:06 PM,KristianV,Tower
08/10/22 12:16 PM,KristianV,Tower
08/10/22 12:16 PM,JeannetteF,Desktop
08/10/22 12:23 PM,JeannetteF,Desktop
08/10/22 12:29 PM,JeannetteF,Space-saving
08/10/22 12:34 PM,KristianV,Desktop
08/10/22 12:35 PM,JeannetteF,Space-saving
08/10/22 12:46 PM,KristianV,Desktop
08/10/22 12:48 PM,JeannetteF,Desktop
08/10/22 12:51 PM,CesarP,Notebook
08/10/22 12:53 PM,KristianV,Space-saving
08/10/22 2:04 PM,KristianV,Space-saving
08/10/22 2:09 PM,KristianV,Space-saving
08/10/22 2:12 PM,CesarP,Notebook
08/10/22 2:22 PM,CesarP,Notebook
08/10/22 2:25 PM,KristianV,Space-saving
08/10/22 2:37 PM,KristianV,Space-saving
08/10/22 2:42 PM,CesarP,Notebook
08/10/22 2:43 PM,KristianV,Space-saving
08/10/22 2:57 PM,CesarP,Laptop
08/10/22 2:59 PM,JeannetteF,Desktop
08/10/22 3:04 PM,KristianV,Space-saving
08/10/22 3:07 PM,JeannetteF,Desktop
08/10/22 3:12 PM,KristianV,Space-saving
08/10/22 3:33 PM,JeannetteF,Desktop
08/10/22 3:37 PM,JeannetteF,Desktop
08/10/22 3:45 PM,KristianV,Space-saving
08/10/22 3:52 PM,KristianV,Space-saving
08/10/22 3:59 PM,KristianV,Space-saving
08/10/22 4:26 PM,KristianV,Space-saving
08/10/22 4:47 PM,JeannetteF,Desktop
08/10/22 4:56 PM,KristianV,Desktop
08/10/22 5:02 PM,JeannetteF,Space-saving
08/11/22 9:05 AM,KristianV,Desktop
08/11/22 9:26 AM,KristianV,Desktop
08/11/22 9:26 AM,JeannetteF,Space-saving
08/11/22 9:37 AM,JeannetteF,Space-saving
08/11/22 9:40 AM,JeannetteF,Space-saving
08/11/22 9:52 AM,JeannetteF,Space-saving
08/11/22 9:57 AM,JeannetteF,Mini Tower
08/11/22 9:59 AM,KristianV,Space-saving
08/11/22 10:05 AM,KristianV,Space-saving
08/11/22 10:09 AM,JeannetteF,Mini Tower
08/11/22 10:11 AM,KristianV,Desktop
08/11/22 10:17 AM,KristianV,Desktop
08/11/22 10:22 AM,KristianV,Desktop
08/11/22 10:28 AM,JeannetteF,Mini Tower
08/11/22 10:30 AM,KristianV,Desktop
08/11/22 10:35 AM,JeannetteF,Mini Tower
08/11/22 10:40 AM,JeannetteF,Mini Tower
08/11/22 10:43 AM,KristianV,Space-saving
08/11/22 10:48 AM,KristianV,Space-saving
08/11/22 10:55 AM,KristianV,Space-saving
08/11/22 10:57 AM,JeannetteF,Mini Tower
08/11/22 11:46 AM,KristianV,Desktop
08/11/22 11:54 AM,KristianV,Space-saving
08/11/22 12:00 PM,KristianV,Space-saving
08/11/22 12:03 PM,JeannetteF,Space-saving
08/11/22 12:10 PM,KristianV,Space-saving
08/11/22 12:10 PM,JeannetteF,Space-saving
08/11/22 12:16 PM,JeannetteF,Space-saving
08/11/22 12:24 PM,JeannetteF,Space-saving
08/11/22 12:27 PM,CesarP,Notebook
08/11/22 12:31 PM,KristianV,Desktop
08/11/22 12:33 PM,JeannetteF,Space-saving
08/11/22 12:39 PM,JeannetteF,Space-saving
08/11/22 12:40 PM,CesarP,Notebook
08/11/22 12:48 PM,KristianV,Desktop
08/11/22 12:56 PM,CesarP,Laptop
08/11/22 12:56 PM,KristianV,Desktop
08/11/22 1:01 PM,CesarP,Laptop
08/11/22 1:20 PM,CesarP,Laptop
08/11/22 1:55 PM,KristianV,Desktop
08/11/22 2:13 PM,KristianV,Desktop
08/11/22 2:21 PM,CesarP,Laptop
08/11/22 2:26 PM,CesarP,Notebook
08/11/22 2:49 PM,CesarP,Notebook
08/11/22 2:50 PM,KristianV,Mini Tower
08/11/22 2:57 PM,CesarP,Notebook
08/11/22 3:03 PM,KristianV,Desktop
08/11/22 3:37 PM,CesarP,Laptop
08/11/22 3:43 PM,CesarP,Notebook
08/11/22 3:47 PM,CesarP,Laptop
08/11/22 3:51 PM,KristianV,Desktop
08/11/22 3:55 PM,CesarP,Notebook
08/11/22 4:08 PM,CesarP,Notebook
08/11/22 4:18 PM,CesarP,Laptop
08/11/22 4:24 PM,CesarP,Notebook
08/11/22 4:28 PM,CesarP,Notebook
08/11/22 4:31 PM,KristianV,Desktop
08/11/22 4:36 PM,CesarP,Laptop
08/11/22 4:39 PM,KristianV,Desktop
08/11/22 4:51 PM,CesarP,Laptop
08/11/22 4:53 PM,KristianV,Desktop
08/11/22 5:02 PM,JeannetteF,Desktop
08/11/22 5:02 PM,KristianV,Mini Tower
08/12/22 8:52 AM,CesarP,Notebook
08/12/22 8:59 AM,JeannetteF,Mini Tower
08/12/22 9:05 AM,JeannetteF,Desktop
08/12/22 9:08 AM,JeannetteF,Desktop
08/12/22 9:09 AM,CesarP,Laptop
08/12/22 9:12 AM,JeannetteF,Desktop
08/12/22 9:17 AM,JeannetteF,Desktop
08/12/22 9:21 AM,CesarP,Notebook
08/12/22 9:23 AM,JeannetteF,Mini Tower
08/12/22 9:31 AM,CesarP,Laptop
08/12/22 9:36 AM,JeannetteF,Desktop
08/12/22 9:39 AM,CesarP,Notebook
08/12/22 9:49 AM,CesarP,Laptop
08/12/22 10:00 AM,CesarP,Notebook
08/12/22 10:14 AM,CesarP,Notebook
08/12/22 10:14 AM,JeannetteF,Mini Tower
08/12/22 10:33 AM,CesarP,Notebook
08/12/22 10:49 AM,CesarP,Notebook
08/12/22 10:56 AM,JeannetteF,Space-saving
08/12/22 11:29 AM,JeannetteF,Space-saving
08/12/22 11:35 AM,CesarP,Notebook
08/12/22 11:44 AM,JeannetteF,Space-saving
08/12/22 11:52 AM,CesarP,Notebook
08/12/22 11:56 AM,JeannetteF,Space-saving
08/12/22 12:06 PM,CesarP,Notebook
08/12/22 12:07 PM,JeannetteF,Desktop
08/12/22 12:15 PM,CesarP,Notebook
08/12/22 12:17 PM,JeannetteF,Desktop
08/12/22 12:23 PM,CesarP,Notebook
08/12/22 12:31 PM,JeannetteF,Desktop
08/12/22 12:40 PM,JeannetteF,Desktop
08/12/22 12:42 PM,CesarP,Notebook
08/12/22 2:34 PM,JeannetteF,Desktop
08/12/22 2:48 PM,JeannetteF,Desktop
08/12/22 3:00 PM,JeannetteF,Desktop
08/12/22 4:02 PM,JeannetteF,Desktop
08/12/22 4:31 PM,JeannetteF,Desktop
08/12/22 4:58 PM,JeannetteF,Desktop
08/12/22 5:02 PM,JeannetteF,Desktop
08/15/22 10:28 AM,KristianV,Mini Tower
08/15/22 10:34 AM,KristianV,Mini Tower
08/15/22 10:51 AM,JeannetteF,Mini Tower
08/15/22 10:51 AM,KristianV,Mini Tower
08/15/22 10:58 AM,KristianV,Mini Tower
08/15/22 11:31 AM,KristianV,Mini Tower
08/15/22 11:57 AM,KristianV,Mini Tower
08/15/22 12:13 PM,KristianV,Mini Tower
08/15/22 12:28 PM,KristianV,Mini Tower
08/15/22 12:40 PM,KristianV,Mini Tower
08/15/22 1:01 PM,KristianV,Mini Tower
08/15/22 2:47 PM,KristianV,Mini Tower
08/15/22 2:55 PM,KristianV,Mini Tower
08/15/22 3:09 PM,KristianV,Desktop
08/15/22 3:26 PM,KristianV,Space-saving
08/15/22 3:35 PM,KristianV,Space-saving
08/15/22 3:45 PM,KristianV,Space-saving
08/15/22 3:54 PM,KristianV,Space-saving
08/15/22 4:57 PM,KristianV,Space-saving
08/15/22 5:06 PM,KristianV,Space-saving
08/16/22 9:15 AM,JeannetteF,Mini Tower
08/16/22 9:20 AM,JeannetteF,Mini Tower
08/16/22 9:40 AM,KristianV,Desktop
08/16/22 9:55 AM,JeannetteF,Desktop
08/16/22 9:58 AM,JeannetteF,Desktop
08/16/22 10:07 AM,JeannetteF,Desktop
08/16/22 10:13 AM,KristianV,Desktop
08/16/22 10:52 AM,KristianV,Desktop
08/16/22 11:42 AM,KristianV,Mini Tower
08/16/22 11:50 AM,KristianV,Desktop
08/16/22 12:08 PM,KristianV,Desktop
08/16/22 12:20 PM,KristianV,Low Profile Desktop
08/16/22 12:41 PM,KristianV,Desktop
08/16/22 12:58 PM,KristianV,Mini Tower
08/16/22 1:59 PM,KristianV,Mini Tower
08/16/22 2:13 PM,KristianV,Mini Tower
08/16/22 2:28 PM,KristianV,Desktop
08/16/22 4:24 PM,KristianV,Laptop
08/16/22 4:38 PM,KristianV,Notebook
08/16/22 4:47 PM,KristianV,Notebook
08/16/22 4:57 PM,KristianV,Notebook
08/16/22 5:05 PM,KristianV,Laptop
08/17/22 10:04 AM,KristianV,Notebook
08/17/22 10:13 AM,KristianV,Notebook
08/17/22 10:19 AM,KristianV,Notebook
08/17/22 11:01 AM,KristianV,Notebook
08/17/22 11:28 AM,KristianV,Notebook
08/17/22 11:48 AM,KristianV,Notebook
08/17/22 12:06 PM,KristianV,Notebook
08/17/22 12:32 PM,KristianV,Notebook
08/17/22 12:40 PM,KristianV,Notebook
08/17/22 12:45 PM,KristianV,Notebook
08/17/22 2:20 PM,KristianV,Laptop
08/17/22 2:30 PM,KristianV,Notebook
08/17/22 2:43 PM,KristianV,Notebook
08/17/22 3:20 PM,KristianV,Notebook
08/17/22 3:38 PM,KristianV,Notebook
08/17/22 3:50 PM,KristianV,Notebook
08/17/22 4:20 PM,KristianV,Notebook
08/17/22 4:50 PM,KristianV,Notebook
08/18/22 9:14 AM,KristianV,Notebook
08/18/22 9:23 AM,KristianV,Notebook
08/18/22 9:34 AM,KristianV,Notebook
08/18/22 9:43 AM,KristianV,Notebook
08/18/22 9:51 AM,KristianV,Notebook
08/18/22 10:01 AM,KristianV,Notebook
08/18/22 10:23 AM,KristianV,Notebook
08/18/22 10:34 AM,KristianV,Notebook
08/18/22 10:51 AM,KristianV,Notebook
08/18/22 11:22 AM,KristianV,Notebook
08/18/22 11:33 AM,KristianV,Notebook
08/18/22 11:43 AM,KristianV,Notebook
08/18/22 11:56 AM,KristianV,Notebook
08/18/22 12:07 PM,KristianV,Notebook
08/18/22 12:17 PM,KristianV,Notebook
08/18/22 12:26 PM,KristianV,Notebook
08/18/22 12:43 PM,KristianV,Notebook
08/18/22 12:50 PM,KristianV,Notebook
08/18/22 12:55 PM,KristianV,Notebook
08/18/22 2:02 PM,KristianV,Notebook
08/18/22 2:09 PM,KristianV,Notebook
08/18/22 2:16 PM,KristianV,Notebook
08/18/22 2:26 PM,KristianV,Notebook
08/18/22 2:49 PM,KristianV,Notebook
08/18/22 2:57 PM,KristianV,Notebook
08/18/22 3:02 PM,KristianV,Notebook
08/18/22 3:08 PM,KristianV,Notebook
08/18/22 3:38 PM,KristianV,Notebook
08/18/22 4:26 PM,KristianV,Notebook
08/22/22 9:03 AM,KristianV,Notebook
08/22/22 10:07 AM,KristianV,Notebook
08/22/22 10:18 AM,KristianV,Notebook
08/22/22 10:32 AM,KristianV,Notebook
08/22/22 10:44 AM,KristianV,Notebook
08/22/22 10:57 AM,KristianV,Notebook
08/22/22 11:34 AM,KristianV,Notebook
08/22/22 11:52 AM,KristianV,Notebook
08/22/22 12:02 PM,KristianV,Notebook
08/22/22 12:11 PM,KristianV,Notebook
08/22/22 12:26 PM,KristianV,Notebook
08/22/22 12:37 PM,KristianV,Notebook
08/22/22 12:43 PM,KristianV,Notebook
08/22/22 2:12 PM,JenniferR,Laptop
08/22/22 2:23 PM,JenniferR,Laptop
08/22/22 2:28 PM,KristianV,Notebook
08/22/22 2:39 PM,KristianV,Notebook
08/22/22 2:44 PM,JenniferR,Laptop
08/22/22 2:53 PM,JenniferR,Laptop
